comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonPurple, Pyke, Sejuani, Sylas, Talon, Thresh, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonPurple, Pyke, Ryze, Sejuani, Talon, Twitch, Yasuo",1,1.0,8,1510,3.5462744438557023
"DragonBlue, Hecarim, Leona, Nunu, Pyke, Thresh, Yasuo, Yone",1,1.0,62,557,4.903342128926778
"Bard, Illaoi, Nami, Soraka, Sylas, Twitch, Varus, Yasuo, Zoe",1,1.0,8,1510,3.5462744438557023
"Braum, Leona, Twitch, Varus",1,1.0,65,1,1.0
"Braum, Leona, Taric, Yasuo, Yone",1,1.0,66,90,4.3604329004329
"Bard, DragonPurple, Pyke, Soraka, Sylas, Talon, Yasuo, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, Illaoi, Nami, Ornn, Qiyana, Sejuani, Talon, Twitch, Varus",2,1.0,8,1510,3.5462744438557023
"DragonBlue, Hecarim, Leona, Nunu, Pyke, Shen, Yasuo",1,1.0,62,557,4.903342128926778
"Bard, Illaoi, Nami, Ornn, Qiyana, Ryze, Talon, Varus",1,1.0,5,3028,3.5136094389641306
"Bard, DragonPurple, Lulu, Ryze, Sona, Soraka, Sylas, Zoe",1,1.0,24,162,3.7949115044247788
"Bard, Illaoi, Lillia, Nami, Ryze, Sylas, Vladimir, Yasuo, Zoe",1,1.0,24,162,3.7949115044247788
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Thresh, Yasuo, Yone",2,1.0,62,557,4.903342128926778
"AoShin, Bard, LeeSin, Ornn, Qiyana, Ryze, Soraka, Sylas, Yasuo, Zoe",1,1.0,20,222,2.842336152219873
"Braum, DragonBlue, Hecarim, Nunu, Soraka, Yasuo, Yone",1,1.0,66,90,4.3604329004329
"Bard, Illaoi, Olaf, Ornn, Shen, Twitch, Varus",1,1.0,67,1,1.0
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Yasuo, Yone, Zoe",1,1.0,68,18,4.222222222222222
"Bard, Illaoi, Neeko, Ornn, Qiyana, Talon, Twitch, Varus, Yasuo",1,1.0,8,1510,3.5462744438557023
"Braum, DragonBlue, Hecarim, Leona, Nunu, Sejuani, Soraka, Yasuo",1,1.0,66,90,4.3604329004329
"Bard, DragonPurple, Heimerdinger, Lulu, Ryze, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, DragonPurple, Heimerdinger, Lulu, Sona, Soraka, Sylas, TrainerDragon, Zoe",2,1.0,5,3028,3.5136094389641306
"DragonBlue, Hecarim, Lillia, Nunu, Sejuani, Talon, Twitch, Yasuo",1,1.0,69,52,5.169117647058823
"DragonPurple, Elise, Neeko, Ornn, Pyke, Shen, Sylas, Yasuo",1,1.0,13,537,4.605094073284372
"DragonBlue, Hecarim, Lillia, Neeko, Nunu, Sejuani, Yasuo, Yone",1,1.0,62,557,4.903342128926778
